End_Lat,End_Lng
42.36377,-83.05574
35.44323,-82.53767
41.77577,-88.04898
35.47922,-82.55518
42.033456,-80.119259
28.241899,-82.350851
40.73229,-74.1296
26.17073,-80.15767
40.75901,-74.20887
30.00574,-90.20951
28.96006,-82.12356
40.54367,-74.5022
42.19725,-88.006504
42.19724,-88.009316
41.93923,-87.717422
39.33246,-77.43226
41.9392,-87.719647
42.7838,-71.49466
35.878786,-84.235997
40.29495,-74.03038
28.53604,-81.37786
38.62947,-90.32306
42.88969,-85.77833
26.79779,-80.13168
42.53805,-83.11606
27.89382,-82.72335
27.89368,-82.72163
27.879891,-82.79518
27.879737,-82.79534
43.43674,-84.00489
25.927606,-80.207973
40.740108,-73.845823
28.403678,-81.244419
42.775014,-71.49276
40.84735,-74.07663
27.079465,-82.33094
41.74991,-88.064
41.89023,-87.9619
41.889731,-87.962087
28.42136,-81.40471
41.74979,-88.06395
28.42108,-81.40471
42.84369,-90.20104
41.85697,-88.160886
38.61228,-90.21512
39.12801,-84.49668
39.17692,-84.48733
39.98587,-82.98518
41.90578,-87.96514
40.97602,-73.76203
41.85697,-88.16093
39.922375,-86.115953
28.5682,-81.27786
38.83764,-77.08966
39.87086,-86.28141
28.5684,-81.27787
43.295398,-88.210364
36.30546,-86.70674
42.814689,-87.95286
44.02988,-88.5824
42.00539,-88.14472
42.005984,-88.14472
33.91385,-84.3514
42.443421,-87.87612
27.94464,-82.467605
42.394087,-87.927342
38.384841,-75.391995
42.392056,-87.926005
27.94464,-82.467289
25.81067,-80.1423
42.444336,-87.876275
33.71385,-84.23531
33.74331,-84.35932
42.43007,-88.19873
41.84636,-87.97236
38.507141,-77.377863
41.84616,-87.972318
36.84147,-76.16387
38.7082,-77.26084
33.82993,-84.42574
42.43006,-88.19822
41.872343,-87.788754
42.072639,-88.290438
42.34544,-88.07045
42.465668,-87.881727
42.34506,-88.0699
42.4647,-87.88151
42.03649,-88.28725
41.90517,-87.66076
42.074718,-88.290052
39.998854,-74.205561
39.870182,-84.906092
42.03725,-88.28782
39.24479,-84.36611
39.19317,-84.47717
36.07381,-79.17387
39.81873,-86.27577
41.983176,-87.82352
41.982536,-87.823588
30.45738,-81.63502
38.55297,-90.27159
41.85892,-88.096728
42.71374,-73.81967
42.25764,-88.15228
42.151372,-88.537154
30.29313,-81.63228
41.808377,-88.075672
42.25815,-88.15442
41.85893,-88.095995
41.807215,-88.076446
29.99067,-90.06815
28.23291,-82.35762
39.78254,-86.1509
42.3366,-88.03181
29.023392,-82.157014
36.052362,-84.002725
42.337011,-88.032183
41.871,-87.76822
39.58756,-77.6431
25.80314,-80.38622
26.22873,-80.17967
39.76258,-84.20038
41.85595,-87.64433
41.87111,-87.86015
42.20041,-87.90612
30.35409,-81.55512
43.175536,-89.320263
40.405199,-74.548371
43.10664,-89.28557
42.41516,-88.09212
42.41516,-88.09212
40.64684,-75.4206
28.53648,-81.37588
28.51213,-81.39365
39.821116,-74.995207
43.03557,-87.93261
29.99245,-90.11653
42.974637,-87.91544
42.40536,-83.42543
42.92236,-87.93536
42.36779,-83.06042
41.49425,-81.68134
42.4662,-88.01715
41.889769,-87.91781
35.24153,-80.85026
42.466541,-88.017258
38.94731,-76.835569
42.36662,-83.06238
41.876335,-87.74512
42.344528,-87.922347
42.504943,-87.951354
40.0036,-82.98443
42.36969,-83.05899
42.15484,-87.984911
42.15363,-87.98498
42.19715,-88.0183
42.35967,-87.8976
42.19715,-88.01882
39.83423,-75.09097
27.945871,-82.3286
42.21909,-88.058959
42.990879,-74.684048
38.5704,-90.39192
42.21887,-88.05796
42.26149,-88.15439
37.393462,-79.901825
40.212564,-77.47114
40.20235,-77.47795
38.247491,-85.700646
25.911873,-80.210044
41.762273,-87.940883
42.360038,-88.033282
41.94068,-88.15115
42.36001,-88.03327
28.40266,-81.48227
35.27837,-80.79567
38.37067,-90.38216
39.005946,-77.111524
40.213526,-77.471228
40.20235,-77.47795
33.80129,-84.40139
38.59224,-90.21448
43.10296,-73.58007
33.7241,-84.50258
43.10399,-73.57965
43.12162,-87.91697
38.849932,-78.544942
38.79775,-77.58146
38.472102,-77.403508
43.03524,-87.97014
41.9276,-87.68707
41.57807,-87.654833
28.65047,-81.80473
40.44172,-80.15811
41.89511,-87.741912
28.51213,-81.39365
41.895012,-87.745119
41.705977,-87.58776
40.79941,-73.92916
41.87608,-87.662244
25.62221,-80.37899
41.805729,-86.221339
41.805083,-86.224836
42.282214,-88.964918
42.99974,-88.03813
38.55979,-90.40397
38.37225,-90.38116
38.317549,-90.397679
38.68523,-90.24362
38.2871,-90.40319
41.83367,-88.01086
42.38543,-83.27116
41.78151,-87.6315
42.46567,-87.97218
42.465684,-87.973234
40.82131,-73.880322
40.821312,-73.880307
42.41732,-83.21872
42.487665,-83.482888
28.46634,-81.46474
39.318151,-76.513256
42.612243,-88.646554
32.34439,-90.15717
38.370372,-76.960768
36.59428,-86.5957
38.3592,-77.01503
42.644365,-88.592811
39.44669,-75.04202
38.5704,-90.39192
39.40199,-75.03749
40.798612,-74.190007
36.10646,-86.76788
42.24527,-87.90125
42.557864,-82.859545
41.91998,-87.67429
28.51213,-81.39365
40.33635,-74.63219
41.40215,-88.19313
39.10353,-84.82535
39.806501,-86.063387
27.99584,-82.34877
25.78912,-80.20215
25.78845,-80.20872
39.78999,-84.18415
39.43245,-84.07484
40.03358,-82.90339
41.732767,-87.969296
40.00894,-82.89691
40.60917,-75.53153
39.75129,-86.22996
40.61006,-75.53189
39.205,-84.47035
40.79215,-84.0379
39.02332,-84.48122
39.08704,-84.7858
39.00642,-76.89812
38.74954,-77.18552
36.956214,-76.26405
38.74378,-77.18784
27.7887,-82.66067
26.02925,-80.16559
36.01825,-78.89966
40.81825,-73.064919
39.08704,-84.7858
40.418777,-86.822076
33.91606,-84.41216
40.452084,-86.846171
40.418777,-86.822076
39.97305,-75.58365
39.621245,-77.789051
38.80887,-76.90847
33.7033,-84.16682
25.97251,-80.2388
33.67299,-84.3284
33.82078,-84.16517
39.798099,-86.115656
35.78786,-78.88729
40.100901,-75.191631
35.83429,-78.76897
39.93047,-86.15181
39.381938,-80.210286
37.598626,-79.623585
40.70869,-74.19247
39.298939,-76.5305
37.253547,-77.396271
38.87484,-77.22013
40.55848,-75.422901
39.26744,-76.66313
39.20624,-76.61384
39.23406,-76.70889
39.94228,-75.19383
39.40236,-77.43831
39.22097,-76.70211
39.80573,-86.27521
39.80895,-86.27526
40.475025,-79.707369
40.48735,-79.69705
38.39983,-78.90925
39.20276,-76.63323
39.203037,-76.629124
39.2321,-76.64886
38.98596,-76.7096
39.71747,-86.25785
38.86184,-77.34723
39.32816,-76.48333
39.80522,-86.166187
39.32263,-76.4854
26.27415,-80.16576
37.457542,-77.495261
35.91053,-78.73322
36.01707,-77.86038
40.45938,-86.84852
25.92514,-80.28822
39.800883,-86.275119
43.139152,-70.842581
37.40905,-77.56133
39.23406,-76.70889
39.22488,-76.70206
39.20676,-76.60737
39.271362,-76.653327
39.20591,-76.618587
38.1388,-77.507953
38.509951,-76.662113
38.509896,-76.658194
39.2316,-76.62199
39.70407,-86.10233
39.70115,-86.10687
40.038855,-76.507525
39.15058,-76.68234
38.95152,-84.63402
39.15619,-76.71396
35.75343,-78.6447
43.445131,-71.001738
40.759677,-84.07568
40.75628,-73.10994
43.581704,-70.395405
39.82394,-86.22362
42.74433,-71.21101
40.42095,-86.82408
39.27139,-76.65288
41.211032,-85.742915
40.05257,-75.51559
41.225787,-85.793481
35.7535,-78.58903
40.22966,-76.43493
29.67422,-82.432
39.151348,-76.680842
40.45938,-86.84852
40.37603,-86.7847
39.95116,-83.0143
36.03502,-86.78329
38.472561,-77.403189
28.610635,-82.195836
41.139405,-75.401877
43.08075,-70.79041
37.26494,-81.12138
41.808735,-87.63216
39.271362,-76.653327
40.75628,-73.10994
41.5722,-87.28383
38.790884,-77.175917
34.01654,-81.08767
33.74857,-84.38397
33.74637,-84.38765
33.74488,-84.39703
39.26126,-76.67308
38.2705,-79.30768
30.35346,-81.66863
39.968098,-85.567984
33.90999,-84.36373
39.965878,-85.557191
39.27042,-76.63937
39.271362,-76.653327
39.669327,-76.647301
43.51748,-71.61672
39.876749,-83.45602
39.878148,-83.45609
38.137299,-77.50899
40.133906,-75.446901
40.8233,-73.34675
25.869657,-80.208352
36.19511,-86.68761
40.45938,-86.84852
41.95238,-87.72841
42.30277,-85.913917
27.99357,-82.45385
40.899196,-78.706642
39.87818,-86.29038
40.892478,-78.721865
38.929242,-87.424814
41.02027,-80.43944
41.025183,-80.432533
33.330789,-84.77201
33.33107,-84.76983
38.810679,-77.255487
42.58097,-85.266445
33.90292,-84.24099
42.591906,-85.267882
42.58097,-85.266445
39.8908,-83.80301
34.24532,-84.773
42.54429,-83.78291
39.269973,-76.657413
40.787056,-82.339543
40.78494,-82.25599
40.86366,-73.87202
33.88774,-84.46078
33.88515,-84.45768
33.87986,-84.45224
26.67703,-80.06953
33.3012,-85.13331
33.312555,-85.145272
41.030583,-81.215115
41.030532,-81.216211
41.936437,-79.592644
38.0906,-78.468687
37.392536,-77.051974
37.040218,-76.395692
37.41163,-77.04533
37.040226,-76.395016
40.666489,-73.808155
37.04243,-76.396999
42.966879,-90.09698
36.01394,-77.21515
35.98841,-77.24393
25.83453,-80.3871
43.356532,-89.041511
43.365662,-89.04571
37.768165,-76.457431
37.769804,-76.472004
33.92019,-84.31481
39.50755,-76.38237
41.54051,-87.95062
39.505647,-76.385665
42.38079,-83.03208
33.75156,-84.44893
36.07984,-86.95953
36.12525,-86.7332
41.17506,-73.16307
42.40372,-82.96423
33.4454,-82.07291
42.48773,-83.21358
42.327369,-83.056078
33.74778,-84.71921
41.85109,-87.6454
41.84737,-87.63247
41.84938,-87.64451
33.77641,-84.59936
42.429727,-83.21922
28.35675,-81.48286
43.03362,-87.92338
43.0356,-87.92776
43.03573,-87.91265
43.03099,-87.9228
43.043294,-78.989122
38.184707,-77.048276
33.851779,-84.31496
33.853332,-84.314154
41.54521,-73.02628
36.091396,-79.994224
41.78876,-87.63062
40.73197,-73.87059
30.995143,-82.12679
33.74488,-84.39703
42.24527,-87.90125
38.67715,-90.36081
40.31157,-89.171095
40.31157,-89.172818
39.21893,-76.65815
42.62044,-87.95229
33.703025,-84.128206
41.8738,-87.719745
33.703025,-84.128206
33.70326,-84.148569
41.59178,-87.22864
41.59325,-87.2372
41.59139,-87.23397
41.59178,-87.22864
36.174542,-86.870041
40.72954,-73.91057
41.051532,-77.16277
34.85307,-82.33193
41.94792,-87.71952
33.685846,-78.957992
38.362913,-81.725154
44.673332,-69.48461
41.87551,-87.63964
42.03825,-87.97887
25.971776,-80.16549
41.95821,-87.73918
26.08325,-80.17908
41.761292,-87.870217
40.68248,-73.661
33.74857,-84.38397
33.74488,-84.39703
33.74637,-84.38765
43.50872,-71.61809
43.63592,-72.21215
41.86926,-87.64449
41.87576,-87.64836
41.87592,-87.64754
41.87268,-87.64462
41.56983,-87.41798
38.57958,-90.36281
42.52448,-71.06183
41.46706,-87.32382
42.40587,-83.07516
42.16942,-83.24302
42.54794,-83.78932
38.090999,-78.180171
41.889087,-85.79897
41.74064,-87.62468
41.867364,-85.799389
43.33343,-71.60909
26.04378,-80.16307
25.916633,-80.21004
36.18829,-86.68903
38.72065,-90.31018
36.04648,-86.66076
43.03028,-87.99393
36.04648,-86.66076
41.50649,-87.55822
41.506413,-87.533917
38.56561,-90.39531
41.604587,-87.583171
41.575449,-90.362129
41.57953,-90.36463
29.40946,-81.15754
39.86808,-84.86167
40.22533,-75.23403
41.7068,-88.02626
39.20993,-76.64879
40.45081,-79.71354
40.44477,-79.713691
35.676514,-78.521371
26.760967,-80.092091
43.943021,-70.547541
43.957079,-70.561316
40.291307,-74.780576
25.92531,-80.27192
42.4944,-82.93394
30.24992,-81.54872
40.07325,-75.03586
33.74981,-84.38251
41.80993,-88.07004
25.76105,-80.48133
25.7609,-80.48133
25.76105,-80.48133
36.23855,-86.7789
36.23855,-86.7789
35.25829,-81.04597
40.51092,-74.38513
41.87127,-87.75933
33.59493,-83.63559
40.51043,-74.38631
41.62865,-84.80574
42.11614,-87.77767
42.101415,-87.767235
42.22107,-83.42145
42.22167,-83.41827
42.225,-83.41563
43.14751,-76.10979
32.19608,-81.19053
33.90455,-84.27664
25.78453,-80.29197
35.26435,-80.87595
38.946146,-78.461873
26.1998,-80.14812
42.37155,-85.65658
26.49516,-80.080588
28.069848,-82.352751
41.13147,-81.65184
35.2283,-80.86085
38.482012,-90.35242
34.927517,-82.087215
29.991816,-90.049993
41.797476,-87.946611
40.920778,-74.084853
42.02017,-88.27029
34.08848,-84.70884
43.089339,-87.921646
39.834194,-82.743106
25.9263,-80.24939
34.012143,-84.304026
42.02025,-88.26376
34.012219,-84.304149
42.30022,-83.12185
40.84992,-73.94408
42.96259,-87.94232
42.9876,-87.91414
33.59151,-80.35056
34.012143,-84.304026
43.02597,-87.92179
41.77161,-72.66877
42.45275,-85.65449
42.50678,-82.91828
30.06067,-81.49799
41.74643,-87.853643
41.49639,-81.67727
42.47704,-83.1057
33.461282,-86.822352
41.797244,-88.302111
42.92562,-85.68216
42.23289,-87.85535
41.59139,-87.23397
41.98271,-88.13903
43.00168,-87.91637
43.07486,-89.52109
42.23262,-87.8552
40.03829,-83.12509
26.69686,-80.06965
39.06039,-84.53293
41.688408,-83.686516
41.888325,-87.647183
35.78606,-78.57337
35.7808,-78.56921
42.42026,-87.85503
39.894186,-86.26978
41.11782,-74.119499
43.05306,-89.506715
41.68738,-86.84934
38.54575,-90.29312
30.64738,-89.126746
42.31122,-87.90288
35.069708,-80.950078
41.73228,-87.62488
42.36365,-83.43593
43.15707,-77.67442
41.9276,-87.68707
39.26237,-76.67274
36.13901,-86.72708
42.36279,-87.894893
36.15844,-86.62471
33.97515,-84.5331
25.68575,-80.40069
27.955559,-82.70811
25.781879,-80.417201
34.867097,-82.237428
41.90119,-87.66103
25.87876,-80.3235
42.20057,-87.92528
41.89033,-87.952558
42.337191,-87.89498
42.46593,-87.992545
41.87352,-87.73523
41.843977,-87.988732
41.69027,-87.59941
35.89867,-84.11703
42.09924,-88.022486
40.8943,-74.07189
26.67703,-80.06953
28.864609,-81.290251
40.71827,-73.99073
42.47709,-83.09464
40.71742,-73.99143
41.59551,-81.44515
43.02065,-85.7699
41.945157,-87.641018
41.71869,-88.00294
42.02024,-88.27073
41.739622,-87.944164
41.816133,-87.826774
41.60629,-87.7029
40.11088,-79.38474
41.90443,-88.03249
41.60218,-87.17844
42.38079,-83.03208
41.87372,-87.725439
41.82167,-87.72918
27.904116,-82.7005
41.806193,-71.405041
30.26077,-85.54007
42.21216,-87.95547
30.26067,-85.54053
42.23262,-87.8552
38.61863,-90.26338
42.4078,-83.08291
41.78854,-87.95928
41.69635,-87.65829
29.97313,-90.05964
41.846804,-88.203263
25.76638,-80.32026
41.98431,-87.84073
41.03552,-81.56663
42.340524,-87.967775
40.757,-73.74717
42.40536,-83.42543
41.913292,-87.937073
41.866595,-87.960613
41.80896,-88.11727
42.341158,-87.946968
41.48638,-88.18971
42.23262,-87.8552
41.67526,-83.57794
42.086256,-88.335271
42.320656,-88.014193
42.190487,-88.135449
41.85933,-88.06729
41.87374,-87.724696
41.627288,-87.578801
25.78617,-80.20319
41.98022,-88.137017
26.200302,-80.203978
42.094396,-88.33515
25.78472,-80.20203
41.82594,-71.41905
26.857726,-80.11374
42.01346,-87.75217
42.15364,-87.998986
41.99133,-87.75103
25.80749,-80.26339
25.49937,-80.44611
41.82056,-88.20374
41.890228,-87.936981
26.67703,-80.06953
41.876161,-87.916671
41.81118,-87.94713
41.888,-88.03413
28.506706,-81.417717
39.10198,-77.04633
38.79396,-77.021529
41.46684,-81.76523
42.29103,-83.12995
41.69798,-87.93689
42.36662,-83.06238
42.2799,-83.15103
41.652661,-87.582371
42.428751,-87.917661
39.0269,-76.44812
41.98748,-88.032397
41.84516,-87.6311
42.42872,-87.91371
42.01818,-88.23619
41.970306,-88.025321
34.091613,-84.724744
26.617394,-80.1738
33.14322,-90.11052
33.146708,-90.119283
40.09859,-83.13458
41.60218,-87.17844
41.7512,-88.01272
42.23337,-87.85559
41.749487,-88.074313
41.38457,-72.89312
41.80078,-87.7946
28.1278,-82.50231
29.029171,-82.04501
29.02964,-82.04479
42.28002,-87.901026
39.01327,-77.03933
28.513685,-81.397
28.514136,-81.397
42.236333,-87.856384
36.0268,-79.72573
40.846843,-73.933442
40.846587,-73.932788
41.87535,-87.68088
27.94954,-82.35413
42.28193,-85.3729
27.94953,-82.3543
41.9823,-87.79785
41.8129,-87.756
41.640598,-87.661161
42.24381,-83.3214
41.524133,-87.316753
42.4284,-87.85491
42.320656,-88.014193
42.22179,-88.11164
41.986099,-88.028423
43.13946,-89.29306
41.98717,-88.03142
28.78171,-81.30041
43.04056,-89.37818
41.90236,-88.100251
41.90836,-87.927001
28.00009,-82.32994
41.801414,-87.631158
42.393385,-71.036065
42.35961,-87.835443
35.841527,-78.678757
30.20183,-85.62341
40.890352,-74.69151
42.98056,-85.67749
40.72986,-73.97235
41.55673,-87.31106
41.54763,-87.31115
41.753168,-87.94484
41.857845,-88.139391
25.68647,-80.38469
42.48624,-83.11494
28.76699,-81.27319
41.87559,-87.66182
42.226168,-87.940814
28.56278,-81.37798
32.894193,-83.531847
40.82309,-73.88274
30.198894,-81.513609
41.58579,-87.68112
41.713932,-87.650356
39.62007,-77.0918
42.03716,-88.26767
38.96322,-76.86705
39.62959,-77.10733
33.76935,-84.39056
42.08135,-88.22352
43.216457,-71.53368
42.4656,-87.96559
42.46627,-88.038228
41.80896,-88.11727
35.153856,-89.886493
40.591648,-74.274811
39.90553,-74.98593
39.92643,-75.11613
40.74778,-73.96838
42.362625,-88.169429
42.205518,-87.989783
42.166313,-88.062769
42.70795,-74.3073
43.09572,-76.05384
41.14539,-78.78238
28.53619,-81.53109
41.98258,-87.79146
39.90553,-74.98593
42.933614,-70.862619
40.24774,-74.08327
28.090027,-82.45155
28.091931,-82.45142
39.90553,-74.98593
28.33105,-82.672316
28.47227,-81.41756
28.33124,-82.6691
36.162946,-86.819827
42.27447,-85.42491
28.171979,-82.353571
38.53916,-78.763992
28.17129,-82.35379
38.27542,-85.69667
38.29082,-85.64994
41.93134,-87.9203
38.50654,-90.33695
38.50933,-90.33609
39.620649,-77.093159
42.39334,-82.99232
39.62959,-77.10733
41.808095,-88.079876
35.15924,-80.89139
42.2935,-88.16066
42.57349,-70.858589
42.41516,-88.09212
29.99665,-90.13825
42.23993,-87.87159
42.42872,-87.91371
27.95652,-82.46048
33.758815,-84.493761
41.930709,-87.919462
43.13632,-89.29699
27.943149,-82.329366
27.26046,-82.52255
42.184909,-87.927287
41.75125,-89.69275
41.347742,-72.967295
43.264901,-84.563073
35.252328,-80.809223
35.251407,-80.811372
33.89613,-84.25163
33.89859,-84.24806
41.96073,-71.49406
33.89249,-84.26133
35.187184,-80.735821
33.89502,-84.25342
38.718242,-90.3322
38.68885,-90.35317
25.97142,-80.35269
43.08791,-87.92181
42.47462,-83.17526
42.4529,-82.91968
33.9112,-84.21503
41.95586,-72.59553
31.48051,-83.51777
41.92799,-72.60926
40.83634,-73.87237
33.753,-84.49556
33.786959,-84.493108
27.79215,-82.72834
25.53139,-80.37778
28.02535,-82.48425
28.025625,-82.48426
40.27516,-74.70618
42.81659,-78.7919
38.117488,-85.752548
28.554994,-81.37919
28.55365,-81.38231
41.189139,-79.515063
40.8591,-74.36774
26.39944,-80.09023
38.089681,-78.947358
42.4091,-82.94826
42.476774,-88.109029
42.476713,-88.10884
41.7217,-87.62459
40.89834,-74.24554
30.34466,-81.66833
26.24963,-80.16664
42.21806,-87.84565
42.46541,-87.94642
42.46541,-87.94665
40.28801,-74.78521
40.29314,-74.78316
25.643434,-80.334434
43.62722,-70.34945
35.85463,-80.09556
41.806,-71.44092
25.64384,-80.33403
41.797949,-71.403291
43.626337,-70.350372
34.14603,-81.23795
38.99918,-76.89224
42.308809,-87.915765
41.92563,-87.953976
42.19979,-87.83
42.73015,-89.054425
32.93596,-80.04826
38.71011,-90.28335
42.73019,-89.047938
41.97102,-71.51169
42.869333,-87.93749
27.84684,-82.34727
41.82375,-87.62314
28.53485,-81.38351
42.95507,-76.98726
25.78695,-80.19604
34.02396,-81.10338
41.42234,-81.73869
41.506413,-87.533917
35.936559,-86.818138
43.13163,-77.527
41.09409,-73.80293
42.66557,-73.73021
41.77444,-72.57768
40.80953,-73.90303
36.14406,-86.693
40.234659,-77.130597
28.24031,-82.35168
40.233878,-77.138698
36.08106,-86.75764
40.66435,-75.38064
41.60729,-83.69152
43.03235,-76.05545
42.47901,-83.08881
38.66284,-77.2757
40.75705,-73.73933
35.202011,-80.844752
38.47332,-76.77499
35.4841,-82.55848
35.20238,-80.84523
39.27059,-76.55689
33.78152,-84.39088
36.489932,-80.747403
39.96116,-74.20635
42.006557,-88.14472
40.66539,-73.9965
42.007186,-88.14471
40.769279,-73.88157
41.60325,-87.73647
41.60325,-87.73647
42.384737,-87.96333
42.384491,-87.96333
41.88726,-88.01828
41.887272,-88.018228
42.083714,-88.335381
42.082773,-88.3354
42.202997,-88.11168
42.381956,-88.00418
42.203851,-88.11147
42.359423,-87.874234
42.35942,-87.87419
42.300194,-88.032353
42.305536,-88.107052
42.383206,-88.00418
40.69008,-73.57107
26.129714,-80.16921
42.306222,-88.107653
42.297049,-88.034109
41.88373,-87.64561
25.87876,-80.3235
25.79878,-80.20538
40.34109,-75.31612
35.10308,-81.62135
28.553398,-81.382201
38.83764,-77.08966
35.205541,-80.840713
35.180623,-80.753811
41.92563,-87.637625
35.202939,-80.760383
35.183039,-80.755709
41.92563,-87.637349
35.20167,-80.76059
41.90518,-87.62493
25.68656,-80.381314
25.686381,-80.381872
28.12776,-82.50252
28.44851,-81.25841
35.99324,-83.95215
33.59163,-84.3851
26.03802,-80.16352
25.891148,-80.209456
39.64083,-78.80302
42.49935,-83.54198
32.93089,-80.04552
30.06067,-81.49799
42.15794,-87.87446
41.88615,-87.64631
41.96204,-87.74519
42.13972,-88.34634
42.139198,-88.345671
41.714607,-87.621532
38.27241,-85.70134
41.87496,-87.70105
34.07294,-80.97901
41.70285,-87.65282
42.33612,-87.88546
41.87417,-87.70656
42.33732,-87.88562
40.72521,-73.93397
42.578466,-73.67889
40.75165,-73.47412
28.571661,-81.47599
25.930057,-80.210637
28.568954,-81.47597
42.56178,-73.67852
26.520997,-81.794861
43.03112,-88.05458
28.65047,-81.80473
42.403132,-88.129663
42.4014,-88.13037
41.68665,-88.06482
40.72986,-73.97235
39.29595,-84.44059
40.76459,-73.95262
41.279169,-87.81831
41.29551,-87.80963
41.589138,-87.725302
37.530274,-77.333132
39.2185,-76.66159
38.65867,-90.19639
39.8046,-86.05416
37.14872,-77.51961
41.87543,-87.64557
41.88251,-87.646
40.18682,-74.57365
41.56892,-81.57234
37.60502,-77.51028
39.014012,-77.056137
40.340238,-79.754679
28.22766,-81.65688
40.341717,-79.758744
34.00896,-81.05825
44.16128,-75.70791
44.165039,-75.712633
39.62074,-77.424859
34.90383,-82.19207
39.620399,-77.426005
34.90383,-82.19207
41.50978,-71.69429
40.23033,-74.88227
33.2355,-84.80753
41.30021,-81.51944
38.81852,-77.13135
40.77922,-73.82662
40.85002,-73.94462
42.134873,-79.933853
42.1423,-79.917097
41.63886,-88.15685
42.298661,-88.072294
41.75201,-87.625
41.5131,-88.03836
42.14083,-79.92026
39.62074,-77.424859
41.15011,-74.02558
40.74179,-73.84192
35.23912,-80.9675
41.74064,-87.62468
42.13972,-88.34634
35.75219,-78.7066
35.23926,-80.96755
41.48431,-87.74876
35.115571,-80.961081
25.95995,-80.1687
42.33893,-88.51126
35.115239,-80.962247
39.78282,-86.15574
41.68371,-88.07085
41.87688,-88.23516
39.635196,-76.204731
39.623401,-76.200685
35.212519,-80.764315
35.211898,-80.761742
42.48085,-88.20408
42.726279,-88.993647
42.342232,-87.953809
41.80078,-87.7946
35.27423,-81.16279
39.419512,-76.638758
39.26347,-76.56663
42.14694,-88.3694
42.13972,-88.34634
37.55151,-77.44078
42.351325,-88.00388
43.09572,-76.05384
42.14083,-79.92026
39.032507,-77.074991
36.96724,-76.297229
38.9655,-77.18061
38.61891,-90.28504
38.843719,-77.636078
41.983323,-88.07099
42.32103,-88.14507
41.87996,-87.64591
41.78858,-87.94908
37.498458,-77.428486
40.038027,-75.353862
39.936351,-75.142281
39.020016,-76.614506
41.51316,-88.062346
40.152639,-75.142735
35.184205,-80.807635
35.249165,-80.897575
35.05814,-80.81256
35.183026,-80.806645
38.843719,-77.636078
35.05807,-80.81234
35.249162,-80.897572
40.038027,-75.353862
35.268594,-80.731154
42.392056,-87.926005
42.35082,-87.85579
35.24916,-80.89757
42.3639,-87.948169
35.24682,-80.89502
41.42954,-75.61956
42.34052,-83.21621
40.05902,-75.32797
42.279967,-87.905918
26.889447,-80.132312
42.70006,-73.84465
42.00539,-87.7486
39.205,-84.47035
41.826661,-87.828811
38.86726,-77.31728
38.9655,-77.18061
42.36129,-71.59582
40.74062,-73.8992
39.92779,-86.26586
28.63695,-81.38747
42.85947,-73.77494
25.79878,-80.20538
41.799558,-88.091124
41.8108,-88.16719
41.66204,-87.723044
41.78865,-87.94533
41.801806,-87.63096
40.08227,-82.90728
30.451908,-87.22149
40.047,-82.90239
35.22381,-80.878802
33.97303,-80.040494
35.22371,-80.87935
39.92409,-86.213242
40.976153,-76.508318
41.82117,-71.4203
40.973316,-76.521745
39.9111,-75.15135
41.605737,-89.181888
41.602427,-89.178414
41.8016,-88.16722
37.298143,-79.172557
39.903918,-74.935828
41.97206,-88.11965
27.94768,-82.53132
25.62751,-80.37955
35.24153,-80.85026
34.32398,-77.87221
41.99108,-88.158409
41.80078,-87.7946
42.47219,-71.24113
41.873812,-87.813159
35.83344,-78.583648
40.74294,-73.82975
43.2192,-86.205152
35.1793,-80.80264
35.179298,-80.802637
42.30022,-83.12185
35.26296,-80.8545
42.04138,-88.29102
40.305446,-76.59989
41.98891,-88.14654
35.262957,-80.854479
41.72347,-87.93406
41.94999,-87.72449
42.17546,-87.999509
39.331029,-77.373161
38.952126,-77.195744
35.398049,-80.83803
36.946983,-76.404836
35.21834,-80.84964
35.219142,-80.847212
35.398973,-80.838334
40.74246,-77.625787
42.30618,-88.025299
43.19526,-88.76708
43.23166,-86.20488
35.7808,-78.56921
29.1554,-82.18487
25.78423,-80.28893
42.16631,-88.06276
39.878412,-86.290246
40.75901,-74.20887
39.440239,-76.626098
40.410169,-80.005296
39.72027,-86.13113
42.781143,-87.95386
40.71444,-74.2817
41.98493,-88.08027
41.890879,-87.96227
39.880984,-86.293749
42.313844,-88.16495
40.411157,-80.006157
41.87075,-87.87305
41.87301,-87.79961
33.81823,-84.3623
35.17334,-80.70684
35.172968,-80.706431
40.102689,-74.792548
42.297436,-87.875853
35.13792,-80.879908
35.223531,-80.845899
35.83455,-78.582937
29.02953,-82.15861
25.98095,-80.16596
41.805887,-87.63182
44.403542,-69.751359
35.375278,-80.906993
35.375083,-80.906709
40.63036,-75.47179
41.973662,-87.768706
41.893311,-87.92059
35.20237,-80.729324
42.434803,-88.116243
35.202531,-80.729851
42.24048,-87.94459
42.973352,-85.63695
41.30879,-81.80983
41.82056,-88.20374
40.63036,-75.47179
42.258554,-88.139782
40.68158,-74.00257
42.25477,-88.02043
41.99313,-87.75087
41.847151,-87.939728
41.99352,-88.26803
26.10154,-80.16899
40.63036,-75.47179
26.18723,-80.29812
38.86779,-77.31505
42.235166,-88.10552
42.474739,-83.166306
41.74979,-88.06395
39.291336,-84.446044
42.262231,-87.948875
42.200379,-87.902878
42.38498,-83.28897
27.00733,-82.13397
36.15885,-86.7918
